Yr,Conf,Team,W,L,GP,SecO_W,SecO_Diff,SnP_val,SnP_pct,SnP_rnk,SnPO_val,SnPO_rnk,SnPD_val,SnPD_rnk,SnPS_val,SnPS_rnk,SoS,SoS_rnk
2006,C-USA,UTEP,5,7,12,5.1,0.1,-6.2,30.6,79,25.9,48,32,104,-0.2,64,0.951,108
2006,ACC,North Carolina,3,9,12,3.6,0.6,-6.2,30.6,80,19.8,85,27.3,79,1.2,26,0.856,35
2006,MAC,Kent State,6,6,12,6.9,0.9,-6.2,30.6,81,18.2,92,22.2,56,-2.3,115,0.959,113
2006,SEC,Mississippi State,3,9,12,3.9,0.9,-6.7,29.6,82,16.5,98,21.7,52,-1.5,106,0.796,6
2006,Big 12,Iowa State,4,8,12,3.3,-0.7,-6.7,29.4,83,24.7,57,31.5,99,0.1,57,0.842,23
2006,MAC,Western Michigan,8,5,13,7.2,-0.8,-7.1,28.7,84,14.8,105,21.4,48,-0.4,74,0.96,116
2006,MAC,Ball State,5,7,12,4.3,-0.7,-7.5,27.8,85,22.6,72,32,105,1.9,6,0.95,107
2006,C-USA,SMU,6,6,12,5.7,-0.3,-7.7,27.3,86,20.9,78,30.3,94,1.7,9,0.953,110
2006,C-USA,Marshall,5,7,12,5.2,0.2,-7.9,26.9,87,26.7,45,34.2,111,-0.3,70,0.918,83
2006,WAC,Fresno State,4,8,12,4.2,0.2,-8.1,26.4,88,21.6,75,29.4,91,-0.3,71,0.885,64
2006,MWC,Air Force,4,8,12,4.1,0.1,-8.8,24.9,89,24,58,31.7,102,-1.1,95,0.883,61
2006,MAC,Ohio,9,5,14,7,-2,-9.5,23.3,90,12.6,109,23.2,62,1.1,31,0.954,112
2006,MAC,Toledo,5,7,12,4.8,-0.2,-9.6,23.1,91,16.2,99,26.2,76,0.4,48,0.96,115
2006,Big Ten,Indiana,5,7,12,3.7,-1.3,-9.9,22.5,92,21.6,76,31.2,98,-0.3,69,0.865,46
2006,WAC,New Mexico State,4,8,12,6.3,2.3,-10.2,21.9,93,26.6,46,35.7,114,-1.2,98,0.946,104
2006,C-USA,Central Florida,4,8,12,5,1,-10.3,21.7,94,21.8,74,32.1,106,0,61,0.911,79
2006,C-USA,Rice,7,6,13,4.9,-2.1,-10.5,21.3,95,25.1,54,34.4,112,-1.3,100,0.927,90
2006,C-USA,UAB,3,9,12,3.7,0.7,-11.3,19.9,96,19.9,84,31.9,103,0.7,39,0.928,92
2006,Sun Belt,Troy,8,5,13,7.1,-0.9,-11.5,19.6,97,16,101,27.7,83,0.2,53,0.953,109
2006,MAC,Miami-OH,2,10,12,3.8,1.8,-13,16.8,98,16.1,100,27.5,81,-1.6,108,0.967,118
2006,C-USA,Memphis,2,10,12,3.5,1.5,-13.2,16.6,99,23.1,70,35.4,113,-0.8,86,0.945,103
2006,MWC,San Diego State,3,9,12,4.1,1.1,-13.2,16.5,100,14.1,107,25.6,73,-1.7,110,0.894,66
2006,Sun Belt,Middle Tennessee,7,6,13,6.4,-0.6,-13.5,16,101,14.8,104,28.1,85,-0.2,68,0.901,72
2006,Pac-12,Stanford,1,11,12,1.6,0.6,-14.1,15,102,14.8,103,27.6,82,-1.3,104,0.843,24
2006,MAC,Bowling Green,4,8,12,4,0,-14.1,15,103,17.2,95,28.7,89,-2.6,117,0.928,94
2006,MWC,UNLV,2,10,12,3.1,1.1,-14.5,14.4,104,17.1,96,30.1,93,-1.5,107,0.902,73
2006,Sun Belt,UL-Monroe,4,8,12,5.8,1.8,-15,13.7,105,17.4,94,32.5,107,0.2,55,0.944,101
2006,C-USA,Tulane,4,8,12,4.7,0.7,-15,13.7,106,18.9,89,32.6,108,-1.3,101,0.9,70
2006,Sun Belt,UL-Lafayette,6,6,12,4.8,-1.2,-19.3,8.4,107,11.4,110,30.3,95,-0.3,73,0.928,96
2006,ACC,Duke,0,12,12,2.2,2.2,-19.5,8.1,108,13.8,108,31.6,101,-1.6,109,0.869,51
2006,Sun Belt,Florida Atlantic,5,7,12,4.6,-0.4,-19.6,8.1,109,9.8,115,28.2,86,-1.2,97,0.928,95
2006,Sun Belt,Arkansas State,6,6,12,5.2,-0.8,-21.8,6,110,11,111,31,97,-1.8,111,0.954,111
2006,MAC,Eastern Michigan,1,11,12,2.3,1.3,-22,5.9,111,10.6,113,33.5,109,0.9,36,0.978,119
2006,WAC,Louisiana Tech,3,10,13,3.2,0.2,-22.2,5.7,112,18.9,88,39.7,119,-1.3,102,0.908,77
2006,WAC,Idaho,4,8,12,3.6,-0.4,-23.7,4.7,113,14.6,106,37.2,115,-1.1,94,0.924,89
2006,Ind,Army,3,9,12,2,-1,-24.3,4.3,114,8.4,116,33.5,110,0.8,38,0.94,99
2006,Sun Belt,North Texas,3,9,12,3.3,0.3,-24.5,4.1,115,6.9,118,31.5,100,0.1,58,0.959,114
2006,Sun Belt,Florida International,0,12,12,2.8,2.8,-29.7,1.9,116,-0.5,119,26.5,77,-2.7,118,0.947,105
2006,MAC,Buffalo,2,10,12,2.5,0.5,-30.3,1.7,117,10,114,39,117,-1.3,103,0.92,85
2006,WAC,Utah State,1,11,12,0.9,-0.1,-32.1,1.3,118,10.6,112,39.7,118,-3,119,0.876,56
2006,Ind,Temple,1,11,12,0.7,-0.3,-33.3,1,119,7.7,117,38.7,116,-2.3,116,0.901,71
2005,Big 12,Texas,13,0,13,11.9,-1.1,35.3,98.9,1,47.6,2,12.2,10,,,0.825,7
2005,Pac-12,USC,12,1,13,12.2,0.2,34.7,98.8,2,51.6,1,16.9,22,,,0.839,15
2005,Big Ten,Ohio State,10,2,12,9.9,-0.1,31.2,97.8,3,42.1,4,10.9,5,,,0.805,1
2005,Big Ten,Penn State,11,1,12,10.3,-0.7,29.3,97,4,38.2,14,9,3,,,0.872,31
2005,ACC,Miami-FL,9,3,12,10.1,1.1,26,95.3,5,33,31,7,1,,,0.899,57
2005,ACC,Virginia Tech,11,2,13,10.1,-0.9,25.5,94.9,6,35.6,20,10.1,4,,,0.883,40
2005,Big 12,Texas Tech,9,3,12,9.4,0.4,25.4,94.8,7,40.8,7,15.4,17,,,0.873,33
2005,SEC,Georgia,10,3,13,10.3,0.3,22.3,92.2,8,36.1,18,13.8,13,,,0.9,59
2005,Ind,Notre Dame,9,3,12,8.7,-0.3,21.8,91.7,9,41.3,6,19.5,33,,,0.837,13
2005,Big Ten,Iowa,7,5,12,8.9,1.9,20.9,90.8,10,38.5,13,17.6,27,,,0.875,34
2005,SEC,Auburn,9,3,12,9.8,0.8,20.7,90.6,11,35.4,21,14.7,16,,,0.896,54
2005,SEC,LSU,11,2,13,8.9,-2.1,20.3,90.1,12,32,35,11.7,8,,,0.867,29
2005,Big East,Louisville,9,3,12,9.7,0.7,20.3,90.1,13,41.5,5,21.2,39,,,0.928,71
2005,SEC,Alabama,10,2,12,9,-1,19.8,89.5,14,28.1,53,8.3,2,,,0.885,44
2005,ACC,Boston College,9,3,12,9.7,0.7,19.2,88.8,15,30.4,40,11.2,6,,,0.916,67
2005,Big 12,Oklahoma,8,4,12,7.5,-0.5,19,88.5,16,30.9,39,11.9,9,,,0.843,16
2005,Pac-12,California,8,4,12,8.7,0.7,18.4,87.6,17,35.8,19,17.5,25,,,0.894,53
2005,Pac-12,Oregon,10,2,12,8.3,-1.7,18.1,87.3,18,35,24,16.9,21,,,0.863,25
2005,Big Ten,Michigan,7,5,12,6.3,-0.7,18.1,87.3,19,33.9,27,15.8,18,,,0.812,2
2005,Big Ten,Minnesota,7,5,12,7.7,0.7,15.9,84,20,40.7,8,24.7,48,,,0.834,8
2005,Big East,West Virginia,11,1,12,8.1,-2.9,15.8,83.8,21,33.3,29,17.6,26,,,0.893,50
2005,Big 12,Iowa State,7,5,12,8.2,1.2,13,78.7,22,27.7,58,14.7,15,,,0.914,66
2005,Pac-12,Washington State,4,7,11,6.6,2.6,13,78.7,23,39.6,10,26.6,61,,,0.873,32
2005,Big Ten,Michigan State,5,6,11,5.5,0.5,12.9,78.6,24,40.1,9,27.2,64,,,0.825,6
2005,ACC,Clemson,8,4,12,7.4,-0.6,12.9,78.5,25,31.1,38,18.2,29,,,0.893,51
2005,Pac-12,Arizona State,7,5,12,6.7,-0.3,12.5,77.7,26,42.4,3,29.9,80,,,0.865,26
2005,SEC,Tennessee,5,6,11,6.3,1.3,12.3,77.3,27,23.7,75,11.4,7,,,0.875,35
2005,Big Ten,Purdue,5,6,11,5.9,0.9,11.8,76.4,28,37.1,15,25.3,52,,,0.85,21
2005,Big 12,Colorado,7,6,13,6.9,-0.1,11.7,76.3,29,27.8,57,16.1,20,,,0.819,4
2005,Big Ten,Wisconsin,10,3,13,7.1,-2.9,11.1,74.9,30,35.3,22,24.2,46,,,0.867,28
2005,WAC,Fresno State,8,5,13,9.5,1.5,10.6,73.9,31,36.4,17,25.8,57,,,0.919,70
2005,SEC,Arkansas,4,7,11,6.3,2.3,10.6,73.8,32,29,46,18.4,31,,,0.837,12
2005,MWC,TCU,11,1,12,8.7,-2.3,10.5,73.7,33,28.3,52,17.7,28,,,0.945,84
2005,Big 12,Nebraska,8,4,12,6,-2,10.3,73.2,34,24.2,73,13.8,12,,,0.877,36
2005,ACC,NC State,7,5,12,7.1,0.1,9.4,71.2,35,22.1,84,12.7,11,,,0.906,60
2005,ACC,Maryland,5,6,11,6.5,1.5,9,70.1,36,30.3,41,21.4,40,,,0.887,46
2005,Pac-12,UCLA,10,2,12,6.7,-3.3,8.7,69.5,37,39.2,11,30.5,83,,,0.866,27
2005,Big 12,Kansas,7,5,12,6.8,-0.2,8.5,69,38,22.5,82,14,14,,,0.852,22
2005,Big Ten,Northwestern,7,5,12,6,-1,8,67.8,39,38.8,12,30.9,84,,,0.82,5
2005,MAC,Toledo,9,3,12,9,0,7.6,66.8,40,32.7,32,25.1,50,,,0.976,115
2005,Big 12,Texas A&M,5,6,11,4.9,-0.1,7.3,66.3,41,36.9,16,29.6,76,,,0.839,14
2005,MWC,Utah,7,5,12,7.6,0.6,7.2,66,42,33.6,28,26.4,59,,,0.963,100
2005,ACC,Georgia Tech,7,5,12,6,-1,6.9,65.1,43,22.7,81,15.8,19,,,0.85,20
2005,Big East,Pittsburgh,5,6,11,6.5,1.5,6.8,64.9,44,23.9,74,17.1,23,,,0.908,62
2005,SEC,Florida,9,3,12,7.7,-1.3,6.7,64.7,45,26.3,67,19.6,34,,,0.88,39
2005,SEC,South Carolina,7,5,12,6.6,-0.4,6.3,63.8,46,26.3,66,20,36,,,0.883,41
2005,Big 12,Kansas State,5,6,11,4.4,-0.6,6.1,63.3,47,25.9,69,19.8,35,,,0.887,45
2005,MAC,Northern Illinois,7,5,12,8.1,1.1,5.9,62.7,48,34.4,25,28.5,71,,,0.959,95
2005,Big 12,Missouri,7,5,12,5.9,-1.1,5.7,62.1,49,28.9,47,23.2,41,,,0.888,47
2005,ACC,Virginia,7,5,12,5.6,-1.4,5.6,61.8,50,29.2,45,23.6,44,,,0.878,38
2005,ACC,Florida State,8,5,13,7.5,-0.5,5.4,61.5,51,23.7,76,18.2,30,,,0.849,18
2005,WAC,Boise State,9,4,13,8.2,-0.8,4.5,59.1,52,29.5,43,24.9,49,,,0.939,76
2005,Big East,Rutgers,7,5,12,8.4,1.4,4,57.7,53,29.5,42,25.5,54,,,0.933,72
2005,MWC,BYU,6,6,12,6.4,0.4,2.8,54.6,54,35.3,23,32.5,92,,,0.909,64
2005,C-USA,UTEP,8,4,12,8,0,2.4,53.5,55,31.1,37,28.7,72,,,0.976,116
2005,Big East,South Florida,6,6,12,5.8,-0.2,2.3,53.3,56,22.4,83,20.1,38,,,0.868,30
2005,C-USA,UAB,5,6,11,8.2,3.2,2.3,53.3,57,33.3,30,31,88,,,0.974,111
2005,Pac-12,Washington,2,9,11,4,2,1.9,52.1,58,29.3,44,27.5,67,,,0.836,11
2005,Pac-12,Arizona,3,8,11,3.8,0.8,1.5,51.1,59,26.9,62,25.4,53,,,0.855,24
2005,C-USA,Tulsa,9,4,13,8.3,-0.7,1.5,51.1,60,27.8,56,26.4,60,,,0.945,83
2005,Pac-12,Oregon State,5,6,11,5,0,1.5,51,61,26.6,64,25.2,51,,,0.884,42
2005,Big East,Connecticut,5,6,11,5.1,0.1,1.4,50.9,62,18.8,94,17.4,24,,,0.934,73
2005,Big 12,Baylor,5,6,11,5.6,0.6,1.2,50.5,63,20.2,88,19,32,,,0.849,19
2005,C-USA,Southern Miss,7,5,12,6.5,-0.5,1.1,50,64,27.9,55,26.8,62,,,0.955,88
2005,Big 12,Oklahoma State,4,7,11,3.9,-0.1,1.1,50,65,25.4,72,24.3,47,,,0.848,17
2005,Pac-12,Stanford,5,6,11,4.5,-0.5,0.6,48.9,66,26.4,65,25.7,55,,,0.835,9
2005,MAC,Miami-OH,7,4,11,6.7,-0.3,0.3,48,67,27.6,59,27.3,66,,,0.942,79
2005,MWC,New Mexico,6,5,11,5.4,-0.6,0.2,47.6,68,28,54,27.8,68,,,0.958,89
2005,MAC,Bowling Green,6,5,11,6.8,0.8,-0.9,44.7,69,28.8,48,29.8,78,,,0.97,108
2005,C-USA,Houston,6,6,12,8,2,-1,44.5,70,28.6,50,29.6,77,,,0.958,91
2005,Ind,Navy,8,4,12,7.8,-0.2,-2.1,41.6,71,32.4,33,34.5,98,,,0.955,87
2005,MWC,San Diego State,5,7,12,5.4,0.4,-2.4,40.7,72,26.7,63,29.1,74,,,0.919,69
2005,MWC,Colorado State,6,6,12,4.9,-1.1,-2.9,39.6,73,31.4,36,34.3,96,,,0.941,78
2005,WAC,Hawaii,5,7,12,6.4,1.4,-2.9,39.5,74,34.2,26,37.1,109,,,0.91,65
2005,C-USA,Memphis,7,5,12,5.9,-1.1,-3.4,38.2,75,27.5,60,31,86,,,0.965,105
2005,MWC,Air Force,4,7,11,5.4,1.4,-3.4,38.1,76,32.1,34,35.5,104,,,0.961,97
2005,ACC,North Carolina,5,6,11,3.5,-1.5,-3.5,37.9,77,19.9,91,23.4,43,,,0.836,10
2005,SEC,Vanderbilt,5,6,11,4.9,-0.1,-3.8,37.2,78,28.6,49,32.4,91,,,0.907,61
2005,ACC,Wake Forest,4,7,11,3.1,-0.9,-3.9,37.1,79,23.3,79,27.1,63,,,0.885,43
2005,MWC,Wyoming,4,7,11,5.6,1.6,-4,36.7,80,23.3,78,27.3,65,,,0.958,90
2005,SEC,Ole Miss,3,8,11,3.6,0.6,-4.2,36.1,81,15.7,103,20,37,,,0.898,56
2005,C-USA,East Carolina,5,6,11,6,1,-4.6,35.2,82,27.3,61,31.9,89,,,0.965,104
2005,Big Ten,Indiana,4,7,11,3.9,-0.1,-4.7,34.9,83,26.2,68,30.9,85,,,0.854,23
2005,MAC,Akron,7,6,13,7.2,0.2,-5.8,32.2,84,19.9,90,25.7,56,,,0.97,109
2005,WAC,Louisiana Tech,7,4,11,6.3,-0.7,-6,31.8,85,23.4,77,29.4,75,,,0.964,102
2005,WAC,Nevada,9,3,12,6.7,-2.3,-6.5,30.6,86,28.4,51,34.9,101,,,0.967,106
2005,SEC,Mississippi State,3,8,11,3.7,0.7,-7,29.3,87,16.7,100,23.7,45,,,0.878,37
2005,MAC,Central Michigan,6,5,11,6.2,0.2,-8.1,27,88,22.1,85,30.1,81,,,0.937,75
2005,Big Ten,Illinois,2,9,11,2,0,-8.8,25.5,89,25.6,71,34.3,97,,,0.817,3
2005,C-USA,Marshall,4,7,11,4.1,0.1,-9.4,24.2,90,18.6,96,27.9,69,,,0.943,80
2005,Big East,Cincinnati,4,7,11,3.7,-0.3,-9.9,23.2,91,18.4,98,28.2,70,,,0.894,52
2005,Big East,Syracuse,1,10,11,1.5,0.5,-10.7,21.4,92,12.6,112,23.4,42,,,0.899,58
2005,C-USA,Central Florida,8,5,13,4,-4,-11.7,19.6,93,25.8,70,37.5,111,,,0.973,110
2005,SEC,Kentucky,3,8,11,2.3,-0.7,-12.5,18.1,94,21.4,86,33.9,94,,,0.891,49
2005,C-USA,SMU,5,6,11,3.5,-1.5,-13,17.3,95,16,102,29,73,,,0.96,96
2005,MAC,Western Michigan,7,4,11,5.3,-1.7,-13.9,15.7,96,22.9,80,36.9,108,,,0.975,113
2005,WAC,San Jose State,3,8,11,4.2,1.2,-14.7,14.6,97,18.6,95,33.3,93,,,0.976,114
2005,Sun Belt,Middle Tennessee,4,7,11,4.9,0.9,-15.3,13.7,98,14.6,109,29.9,79,,,0.963,101
2005,MWC,UNLV,2,9,11,3.3,1.3,-15.3,13.6,99,19.8,92,35.1,103,,,0.964,103
2005,Sun Belt,Arkansas State,6,6,12,6.2,0.2,-15.6,13.2,100,18.5,97,34.1,95,,,0.986,119
2005,Ind,Army,4,7,11,3.8,-0.2,-16.3,12.3,101,14.7,108,31,87,,,0.939,77
2005,C-USA,Tulane,2,9,11,3.5,1.5,-17.1,11.1,102,14.8,106,31.9,90,,,0.98,117
2005,Sun Belt,Troy,4,7,11,4.5,0.5,-17.2,11,103,8.7,118,26,58,,,0.982,118
2005,Sun Belt,UL-Lafayette,6,5,11,4.9,-1.1,-17.7,10.5,104,20.8,87,38.5,112,,,0.944,82
2005,MAC,Ball State,4,7,11,2.4,-1.6,-18.5,9.5,105,16.3,101,34.8,100,,,0.908,63
2005,MAC,Eastern Michigan,4,7,11,4.6,0.6,-18.5,9.5,106,19,93,37.5,110,,,0.959,94
2005,MAC,Kent State,1,10,11,2.6,1.6,-19,9,107,11.4,115,30.3,82,,,0.97,107
2005,ACC,Duke,1,10,11,1.3,0.3,-20.2,7.7,108,14.7,107,35,102,,,0.891,48
2005,MAC,Ohio,4,7,11,3,-1,-20.8,7.2,109,15.1,105,35.8,106,,,0.935,74
2005,C-USA,Rice,1,10,11,1.4,0.4,-21.6,6.4,110,20,89,41.7,118,,,0.917,68
2005,Sun Belt,UL-Monroe,5,6,11,4.8,-0.2,-22.6,5.6,111,17.3,99,40,116,,,0.959,93
2005,Sun Belt,Florida International,5,6,11,5,0,-23.5,5,112,15.3,104,38.7,113,,,0.959,92
2005,WAC,Utah State,3,8,11,1.9,-1.1,-23.9,4.7,113,12.5,113,36.5,107,,,0.948,86
2005,Sun Belt,Florida Atlantic,2,9,11,2.8,0.8,-24.9,4.1,114,9.8,116,34.6,99,,,0.946,85
2005,WAC,Idaho,2,9,11,2.5,0.5,-25,4,115,14.2,110,39.2,115,,,0.961,98
2005,MAC,Buffalo,1,10,11,1.3,0.3,-28.6,2.3,116,7.2,119,35.8,105,,,0.974,112
2005,Ind,Temple,0,11,11,0.9,0.9,-29.1,2.2,117,12.1,114,41.2,117,,,0.897,55
2005,Sun Belt,North Texas,2,9,11,1.4,-0.6,-29.2,2.1,118,9.6,117,38.9,114,,,0.963,99
2005,WAC,New Mexico State,0,12,12,0.7,0.7,-29.2,2.1,119,12.8,111,42,119,,,0.944,81
